Date,Open,High,Low,Close,Adj Close,Volume
2022-06-24,634.349976,642.450012,631.650024,634.000000,632.391113,6918584
2022-06-27,644.000000,646.900024,634.700012,637.099976,635.483154,4552114
2022-06-28,634.000000,644.700012,632.000000,642.349976,640.719910,10711123
2022-06-29,636.349976,637.799988,623.500000,625.549988,623.962524,13620084
2022-06-30,624.000000,639.299988,623.650024,636.799988,635.183960,10563138
2022-07-01,633.000000,646.599976,631.799988,643.950012,642.315857,6549359
2022-07-04,641.549988,655.150024,640.500000,654.349976,652.689453,3933384
2022-07-05,656.099976,659.900024,646.000000,648.500000,646.854248,5044787
2022-07-06,652.000000,659.400024,651.000000,657.950012,656.280334,6684686
2022-07-07,663.450012,664.500000,651.650024,658.150024,657.479065,11171714
2022-07-08,667.000000,676.799988,661.400024,669.150024,668.467896,12669533
2022-07-11,666.549988,681.950012,665.349976,679.849976,679.156921,14864123
2022-07-12,677.000000,685.250000,673.000000,676.200012,675.510681,6446810
2022-07-13,680.000000,685.000000,676.950012,679.900024,679.206909,9614674
2022-07-14,678.599976,680.450012,665.599976,668.250000,667.568787,8026311
2022-07-15,670.000000,674.200012,659.099976,662.200012,661.524963,6015057
2022-07-18,668.049988,688.000000,663.450012,684.500000,683.802185,12464664
2022-07-19,678.599976,703.849976,678.599976,700.599976,699.885742,10171314
2022-07-20,706.299988,714.500000,702.700012,705.700012,704.980591,11620331
2022-07-21,707.950012,718.450012,704.349976,715.549988,714.820557,8036515
2022-07-22,717.000000,735.000000,715.099976,730.750000,730.005066,9713490
2022-07-25,733.500000,738.799988,722.500000,727.349976,726.608521,6230411
2022-07-26,722.900024,723.450012,702.049988,706.450012,705.729858,14135744
2022-07-27,707.950012,720.549988,703.599976,718.950012,718.217102,6106880
2022-07-28,725.000000,733.700012,723.049988,725.900024,725.160034,6964838
2022-07-29,733.900024,734.950012,723.000000,724.750000,724.011169,6624854
2022-08-01,726.000000,732.299988,720.400024,730.799988,730.054993,5493105
2022-08-02,727.000000,734.349976,721.099976,730.450012,729.705383,7275626
2022-08-03,730.000000,738.500000,727.500000,730.500000,729.755310,9458761
2022-08-04,735.200012,736.700012,712.200012,721.599976,720.864380,7466635
2022-08-05,724.000000,731.200012,721.200012,728.500000,727.757324,4583196
2022-08-08,730.000000,747.349976,728.099976,745.549988,744.789978,8191870
2022-08-10,745.000000,747.849976,736.150024,739.000000,738.246643,9069541
2022-08-11,743.049988,760.650024,743.049988,758.849976,758.076416,12384073
2022-08-12,758.700012,762.000000,753.400024,760.549988,759.774658,4614341
2022-08-16,765.000000,772.000000,758.450012,764.650024,763.870544,7051498
2022-08-17,771.400024,773.750000,766.250000,772.099976,771.312866,7674390
2022-08-18,772.000000,776.000000,762.099976,765.049988,764.270081,9449924
2022-08-19,772.000000,772.650024,750.250000,757.500000,756.727783,7553270
2022-08-22,753.400024,754.450012,739.200012,741.849976,741.093750,4994311
2022-08-23,738.000000,750.849976,733.799988,747.049988,746.288452,6594634
2022-08-24,745.000000,752.049988,742.000000,750.150024,749.385315,6875820
2022-08-25,753.900024,758.599976,740.000000,743.349976,742.592163,6320890
2022-08-26,748.000000,755.000000,741.299988,744.900024,744.140686,4613713
2022-08-29,730.000000,734.900024,722.049988,728.700012,727.957153,5904146
2022-08-30,733.000000,753.549988,733.000000,751.500000,750.733887,9193270
2022-09-01,733.500000,754.900024,733.500000,744.150024,743.391418,9353805
2022-09-02,749.000000,754.549988,740.250000,750.200012,749.435242,7767812
2022-09-05,750.200012,758.799988,749.349976,756.099976,755.329224,5894055
2022-09-06,758.000000,761.549988,748.799988,750.000000,749.235413,7606181
2022-09-07,743.150024,758.000000,739.049988,755.400024,754.629944,10156460
2022-09-08,761.750000,782.200012,757.099976,779.750000,778.955078,13410790
2022-09-09,787.950012,787.950012,780.000000,784.849976,784.049866,8732302
2022-09-12,789.000000,805.000000,786.799988,801.000000,800.183472,15521649
2022-09-13,805.000000,808.950012,803.150024,805.549988,804.728821,9887516
2022-09-14,794.400024,811.349976,794.400024,803.049988,802.231323,10494713
2022-09-15,805.500000,806.500000,787.650024,790.000000,789.194641,5996899
2022-09-16,786.049988,792.599976,776.099976,789.299988,788.495361,11467351
2022-09-19,789.299988,802.000000,786.700012,798.099976,797.286377,11427799
2022-09-20,806.799988,816.200012,802.000000,812.750000,811.921448,8274079
2022-09-21,809.250000,816.000000,803.349976,806.549988,805.727783,6567084
2022-09-22,805.000000,808.799988,784.299988,789.200012,788.395508,7804275
2022-09-23,789.000000,789.000000,764.250000,768.599976,767.816467,10278805
2022-09-26,759.000000,763.500000,741.000000,742.599976,741.842957,11090327
2022-09-27,746.349976,754.150024,730.500000,737.500000,736.748169,11358306
2022-09-28,733.900024,733.900024,707.700012,716.450012,715.719666,13170668
2022-09-29,722.250000,730.799988,711.000000,719.000000,718.267029,12090981
2022-09-30,720.000000,737.750000,714.400024,733.200012,732.452576,9536017
2022-10-03,731.000000,742.000000,721.049988,722.750000,722.013245,6405645
2022-10-04,733.400024,744.500000,732.000000,742.799988,742.042786,5438934
2022-10-06,750.000000,760.400024,746.000000,755.099976,754.330200,9376433
2022-10-07,753.799988,757.500000,742.299988,755.700012,754.929626,7500540
2022-10-10,748.000000,778.700012,745.000000,776.849976,776.058044,14106654
2022-10-11,780.000000,795.500000,774.500000,785.549988,784.749207,15953495
2022-10-12,789.500000,810.799988,783.450012,808.700012,807.875610,21228018
2022-10-13,807.000000,814.950012,795.599976,802.000000,801.182434,13024911
2022-10-14,815.549988,820.700012,794.450012,800.500000,799.683960,8220645
2022-10-17,803.500000,817.000000,797.099976,814.150024,813.320068,9463827
2022-10-18,820.000000,822.900024,811.549988,816.349976,815.517761,8470882
2022-10-19,818.450012,838.450012,816.900024,829.849976,829.004028,10868663
2022-10-20,824.900024,831.900024,816.950012,825.849976,825.008118,11813817
2022-10-21,860.099976,906.000000,855.849976,900.400024,899.482117,58057724
2022-10-24,916.000000,918.450012,905.000000,909.450012,908.522888,3085307
2022-10-25,905.700012,910.599976,891.599976,902.849976,901.929565,13187308
2022-10-27,909.000000,919.950012,901.250000,915.150024,914.217102,11967044
2022-10-28,915.000000,917.950012,898.900024,903.049988,902.129395,7320207
2022-10-31,908.000000,918.000000,902.099976,906.000000,905.076416,9038777
2022-11-01,904.000000,904.000000,869.000000,871.750000,870.861328,29191921
2022-11-02,875.000000,877.000000,861.599976,863.549988,862.669678,11029140
2022-11-03,857.900024,880.400024,856.000000,864.049988,863.169189,10185978
2022-11-04,869.000000,872.900024,862.299988,868.099976,867.215027,7323879
2022-11-07,876.250000,876.799988,861.299988,872.950012,872.060120,9931261
2022-11-09,875.049988,880.750000,868.500000,873.700012,872.809326,10190209
2022-11-10,843.700012,856.700012,841.000000,843.700012,842.839905,18956575
2022-11-11,847.000000,854.700012,844.150024,850.700012,849.832764,19329819
2022-11-14,850.500000,853.900024,847.349976,851.000000,850.132446,6985306
2022-11-15,851.250000,859.849976,847.200012,858.650024,857.774719,7124767
2022-11-16,858.000000,861.599976,850.599976,855.400024,854.528015,6521854
2022-11-17,855.400024,861.400024,852.700012,858.200012,857.325134,4909607
2022-11-18,859.299988,865.799988,855.000000,859.200012,858.324158,7065304
2022-11-21,860.000000,870.950012,859.000000,870.049988,869.163025,7209207
2022-11-22,874.950012,877.000000,868.349976,870.049988,869.163025,5535233
2022-11-23,873.900024,877.799988,868.750000,874.700012,873.808350,5861417
2022-11-24,878.000000,880.799988,873.099976,878.549988,877.654358,4928778
2022-11-25,883.000000,891.799988,880.900024,887.750000,886.845032,7614047
2022-11-28,887.700012,899.500000,885.299988,891.700012,890.791016,7928147
2022-11-29,894.400024,901.900024,890.000000,892.549988,891.640076,5661158
2022-11-30,895.000000,905.099976,885.450012,901.250000,900.331238,10452798
2022-12-01,909.500000,909.500000,899.500000,903.849976,902.928589,7053100
2022-12-02,898.299988,907.000000,891.400024,905.150024,904.227295,7988851
2022-12-05,907.000000,907.299988,897.599976,899.200012,898.283325,5098164
2022-12-06,897.500000,906.900024,895.700012,904.650024,903.727783,5351099
2022-12-07,902.799988,918.000000,899.849976,914.650024,913.717590,9103656
2022-12-08,915.650024,943.950012,913.750000,939.349976,938.392395,17466047
2022-12-09,944.000000,945.000000,927.599976,933.700012,932.748169,8018981
2022-12-12,929.900024,941.150024,922.000000,938.650024,937.693176,7621788
2022-12-13,940.200012,949.299988,936.599976,944.599976,943.637024,8136559
2022-12-14,945.650024,950.150024,938.500000,942.400024,941.439331,8573479
2022-12-15,939.750000,944.950012,932.599976,938.150024,937.193665,7359261
2022-12-16,932.250000,945.200012,929.099976,935.099976,934.146729,6926928
2022-12-19,935.099976,948.099976,932.400024,946.200012,945.235413,4842336
2022-12-20,943.750000,952.750000,940.450012,949.750000,948.781799,9511818
2022-12-21,953.099976,958.900024,928.000000,932.299988,931.349609,8368960
2022-12-22,936.000000,936.000000,912.950012,919.549988,918.612610,9202717
2022-12-23,912.000000,917.250000,904.000000,906.599976,905.675781,6371695
2022-12-26,908.000000,932.950012,905.099976,928.700012,927.753296,4764440
2022-12-27,932.450012,937.799988,922.599976,932.200012,931.249695,3346083
2022-12-28,930.950012,937.450012,921.299988,924.700012,923.757385,5956496
2022-12-29,922.799988,944.000000,915.799988,934.549988,933.597290,12204113
2022-12-30,941.250000,943.500000,930.349976,933.750000,932.798096,3704449
2023-01-02,932.250000,945.000000,931.799988,941.599976,940.640076,3498198
2023-01-03,944.750000,965.599976,942.599976,962.299988,961.319031,6927819
2023-01-04,963.500000,970.000000,955.000000,957.450012,956.473999,9059392
2023-01-05,960.000000,961.900024,938.250000,949.549988,948.581970,6998980
2023-01-06,946.549988,950.950012,934.299988,939.900024,938.941895,5787783
2023-01-09,946.799988,960.000000,941.349976,958.750000,957.772644,7025747
2023-01-10,964.000000,964.000000,942.750000,952.150024,951.179382,7140150
2023-01-11,953.000000,955.750000,942.799988,949.750000,948.781799,7100355
2023-01-12,949.349976,949.700012,924.000000,935.549988,934.596252,8661375
2023-01-13,935.500000,937.450012,923.000000,934.150024,933.197754,9083608
2023-01-16,940.450012,941.750000,911.700012,913.150024,912.219116,10008273
2023-01-17,914.950012,919.700012,906.700012,917.700012,916.764465,6904960
2023-01-18,921.900024,925.599976,913.250000,924.000000,923.058044,5730939
2023-01-19,923.599976,938.000000,920.750000,928.700012,927.753296,7721730
2023-01-20,931.250000,934.849976,924.650024,930.549988,929.601379,4511360
2023-01-23,936.000000,939.700012,924.450012,932.700012,931.749207,5236124
2023-01-24,935.000000,935.000000,903.750000,910.200012,909.272156,18527897
2023-01-25,905.000000,907.450012,884.200012,892.349976,891.440308,11921748
2023-01-27,892.349976,892.500000,851.000000,873.750000,872.859253,17300736
2023-01-30,851.900024,885.500000,846.150024,871.849976,870.961182,21233998
2023-01-31,873.000000,879.299988,861.099976,871.599976,870.711426,16856151
2023-02-01,876.299988,895.200012,833.299988,857.250000,856.376099,12409819
2023-02-02,850.950012,872.000000,837.049988,868.450012,867.564697,9567053
2023-02-03,873.000000,885.000000,859.250000,882.599976,881.700256,7365732
2023-02-06,871.849976,899.150024,870.599976,882.650024,881.750244,10129098
2023-02-07,886.849976,888.400024,871.500000,879.099976,878.203796,5055187
2023-02-08,882.099976,886.450012,868.250000,871.750000,870.861328,6572818
2023-02-09,876.150024,876.150024,862.549988,867.700012,866.815491,5993312
2023-02-10,872.049988,872.700012,865.150024,867.250000,866.365906,4603464
2023-02-13,867.250000,870.450012,856.500000,859.099976,858.224182,5707194
2023-02-14,862.549988,871.900024,854.250000,870.750000,869.862366,7527755
2023-02-15,872.000000,872.200012,861.599976,868.299988,867.414856,7322266
2023-02-16,872.799988,874.299988,862.250000,864.750000,863.868469,5843235
2023-02-17,861.000000,868.250000,850.000000,854.900024,854.028503,8420479
2023-02-20,859.700012,861.200012,842.500000,846.750000,845.886780,5992322
2023-02-21,849.000000,849.000000,837.400024,844.049988,843.189575,9677064
2023-02-22,840.000000,843.000000,829.549988,833.349976,832.500427,6984037
2023-02-23,833.049988,848.250000,830.200012,844.349976,843.489258,8437003
2023-02-24,850.099976,854.599976,844.450012,851.400024,850.532104,7763814
2023-02-27,851.849976,858.450012,845.950012,854.349976,853.479065,8064267
2023-02-28,855.950012,857.599976,840.000000,844.099976,843.239502,13012372
2023-03-01,846.049988,868.750000,845.049988,865.150024,864.268066,12345125
2023-03-02,866.000000,866.799988,843.500000,845.450012,844.588135,13900508
2023-03-03,849.750000,858.599976,845.599976,852.650024,851.780823,7977804
2023-03-06,856.950012,863.750000,855.599976,859.500000,858.623840,10781567
2023-03-08,858.500000,862.500000,853.049988,860.950012,860.072327,8785735
2023-03-09,862.500000,874.250000,862.000000,867.799988,866.915344,14746065
2023-03-10,859.599976,861.599976,845.500000,851.900024,851.031555,11198583
2023-03-13,845.599976,857.000000,828.450012,832.349976,831.501465,8315798
2023-03-14,828.000000,835.700012,817.400024,832.849976,832.000977,12573734
2023-03-15,838.049988,843.500000,819.349976,824.049988,823.209961,6652641
2023-03-16,821.500000,837.900024,814.299988,830.549988,829.703308,8791383
2023-03-17,835.000000,841.500000,823.000000,837.400024,836.546387,7762461
2023-03-20,836.000000,841.000000,825.549988,837.549988,836.696167,10744023
2023-03-21,840.099976,857.349976,838.750000,855.599976,854.727783,11489951
2023-03-22,855.599976,859.799988,847.049988,849.650024,848.783875,8018924
2023-03-23,847.000000,861.150024,845.099976,848.799988,847.934692,9857892
2023-03-24,846.250000,852.500000,837.250000,839.900024,839.043823,8078718
2023-03-27,841.049988,842.200012,829.200012,833.349976,832.500427,10602508
2023-03-28,837.400024,837.400024,826.049988,832.450012,831.601379,11002402
2023-03-29,832.500000,848.450012,830.000000,842.599976,841.741028,17121194
2023-03-31,854.900024,860.900024,847.500000,858.500000,857.624817,12946752
2023-04-03,864.000000,866.799988,856.450012,864.599976,863.718567,13266882
2023-04-05,871.000000,871.000000,857.000000,860.500000,859.622803,11890015
2023-04-06,861.799988,863.250000,849.000000,851.950012,851.081543,19677316
2023-04-10,854.799988,854.950012,843.950012,847.349976,846.486145,15656078
2023-04-11,848.250000,855.700012,844.049988,853.299988,852.430115,23930907
2023-04-12,854.900024,856.650024,846.650024,851.049988,850.182434,13480335
2023-04-13,853.650024,867.700012,845.000000,864.349976,863.468811,23934570
2023-04-17,882.000000,882.000000,861.000000,864.549988,863.668640,22577380
2023-04-18,865.349976,872.000000,857.099976,863.349976,862.469849,17238709
2023-04-19,865.000000,874.500000,862.549988,873.400024,872.509644,23494247
2023-04-20,874.799988,875.599976,864.150024,868.750000,867.864380,19444753
2023-04-21,870.799988,873.849976,857.500000,864.200012,863.319031,15520786
2023-04-24,868.000000,884.400024,860.500000,882.299988,881.400574,18201632
2023-04-25,885.000000,895.799988,874.400024,878.349976,877.454590,36394389
2023-04-26,877.400024,889.450012,875.200012,887.650024,886.745117,19468723
2023-04-27,888.000000,890.000000,877.500000,881.400024,880.501526,15992383
2023-04-28,885.099976,890.049988,853.650024,860.000000,859.123291,23004117
2023-05-02,870.000000,876.400024,864.250000,870.650024,869.762451,12947953
2023-05-03,863.849976,866.849976,854.049988,859.849976,858.973450,15103015
2023-05-04,860.000000,867.150024,857.500000,865.950012,865.067261,9756391
2023-05-05,867.150024,885.000000,862.750000,865.299988,864.417908,14343308
2023-05-08,865.299988,881.400024,865.299988,878.450012,877.554504,7007882
2023-05-09,882.200012,890.200012,880.000000,888.250000,887.344482,12117151
2023-05-10,892.000000,892.500000,877.549988,889.900024,888.992859,11893027
2023-05-11,891.000000,900.000000,889.000000,895.950012,895.036682,13816121
2023-05-12,895.200012,913.599976,894.000000,910.650024,909.721680,10533272
2023-05-15,910.650024,919.500000,909.150024,915.799988,914.866394,7339579
2023-05-16,916.200012,922.500000,912.000000,917.799988,916.864380,12567615
2023-05-17,917.700012,918.900024,911.250000,914.799988,913.867432,10248327
2023-05-18,920.000000,929.500000,912.599976,914.700012,913.767578,13614127
2023-05-19,920.900024,927.000000,908.950012,924.049988,923.107971,8393002
2023-05-22,923.000000,927.750000,914.400024,917.549988,916.614624,9383158
2023-05-23,917.549988,922.500000,912.400024,916.150024,915.216064,8273445
2023-05-24,911.150024,920.849976,910.200012,917.700012,916.764465,6248545
2023-05-25,916.700012,923.549988,912.450012,921.049988,920.111023,8149350
2023-05-26,918.000000,927.900024,915.000000,926.950012,926.005066,4908462
2023-05-29,931.000000,937.700012,928.049988,929.799988,928.852112,7133871
2023-05-30,930.799988,939.700012,928.049988,937.450012,936.494385,7804403
2023-05-31,937.349976,939.900024,910.200012,914.849976,913.917358,34757004
2023-06-01,922.000000,930.950012,916.049988,919.700012,918.762451,11817533
2023-06-02,922.650024,930.500000,920.250000,926.099976,925.155884,11616991
2023-06-05,927.599976,953.900024,927.599976,950.849976,949.880676,14520005
2023-06-06,951.099976,970.750000,951.099976,968.200012,967.213013,14457988
2023-06-07,972.950012,981.250000,968.099976,976.750000,975.754272,15795824
2023-06-08,973.049988,974.849976,959.900024,962.099976,961.119202,10209982
2023-06-09,967.000000,981.700012,963.299988,974.750000,973.756348,12947464
2023-06-12,973.000000,977.900024,968.599976,974.200012,973.206909,7465375
2023-06-13,974.299988,989.700012,974.299988,985.849976,984.844971,15233785
2023-06-14,986.000000,988.200012,976.000000,977.700012,976.703308,8644423
