Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,743.049988,766.000000,743.000000,764.700012,753.932556,9653095
2022-01-04,767.950012,778.000000,763.599976,772.849976,761.967834,12114437
2022-01-05,773.000000,795.849976,771.200012,788.049988,776.953796,19741360
2022-01-06,775.049988,792.500000,774.000000,785.049988,773.996033,13018067
2022-01-07,792.200012,802.299988,786.250000,793.250000,782.080566,12250210
2022-01-10,800.250000,812.799988,799.000000,810.750000,799.334167,10905080
2022-01-11,809.750000,814.700012,801.900024,810.650024,799.235596,9982061
2022-01-12,818.599976,825.450012,812.049988,823.750000,812.151123,13034848
2022-01-13,821.000000,828.000000,817.400024,824.700012,813.087769,9372244
2022-01-14,821.000000,822.000000,811.599976,820.000000,808.453918,7552844
2022-01-17,820.000000,828.900024,814.549988,819.299988,807.763794,6722700
2022-01-18,821.000000,836.000000,818.200012,823.099976,811.510254,10835146
2022-01-19,816.000000,821.000000,803.250000,808.599976,797.214417,16416144
2022-01-20,803.000000,812.950012,795.400024,810.250000,798.841248,13567654
2022-01-21,803.000000,811.349976,795.500000,804.500000,793.172119,12078277
2022-01-24,813.000000,816.700012,783.299988,798.450012,787.207397,29612316
2022-01-25,789.000000,804.299988,786.049988,801.650024,790.362305,19513184
2022-01-27,786.900024,801.500000,781.049988,794.650024,783.460876,23984679
2022-01-28,803.750000,805.849976,778.500000,781.150024,770.151001,14072314
2022-01-31,788.950012,798.700012,784.000000,788.799988,777.693237,14824509
2022-02-01,802.049988,812.849976,789.299988,810.299988,798.890503,20031583
2022-02-02,815.000000,818.700012,808.849976,813.750000,802.291870,11214375
2022-02-03,814.049988,818.400024,806.000000,808.950012,797.559570,9755335
2022-02-04,809.799988,812.000000,795.799988,805.049988,793.714417,10314067
2022-02-07,798.049988,805.000000,781.450012,786.400024,775.327026,14659368
2022-02-08,790.000000,795.700012,774.299988,792.500000,781.341125,14642455
2022-02-09,797.250000,804.250000,794.200012,802.799988,791.496094,8855292
2022-02-10,805.950012,808.799988,796.299988,805.500000,794.158081,13159771
2022-02-11,796.849976,797.400024,787.900024,790.799988,779.665039,13138408
2022-02-14,772.000000,773.950012,751.150024,753.700012,743.087463,16170656
2022-02-15,752.950012,778.000000,743.200012,776.049988,765.122742,18880659
2022-02-16,775.700012,777.549988,760.400024,764.049988,753.291748,10549784
2022-02-17,766.500000,767.250000,746.299988,750.349976,739.784607,16683808
2022-02-18,746.849976,756.799988,745.549988,748.900024,738.355042,8945567
2022-02-21,746.250000,762.900024,740.000000,754.450012,743.826904,10967164
2022-02-22,738.400024,759.750000,737.750000,751.299988,740.721252,13156371
2022-02-23,754.599976,756.400024,742.700012,744.599976,734.115601,11624282
2022-02-24,712.900024,727.099976,702.299988,707.400024,697.439392,28023104
2022-02-25,724.950012,739.299988,720.250000,730.049988,719.770447,16935750
2022-02-28,722.950012,744.750000,715.400024,742.700012,732.242371,20547432
2022-03-02,717.000000,724.950012,707.750000,714.849976,704.784485,25252492
2022-03-03,717.599976,721.950012,693.450012,698.299988,688.467529,23190595
2022-03-04,691.000000,706.549988,685.000000,688.049988,678.361877,18697223
2022-03-07,663.500000,667.000000,642.150024,653.750000,644.544861,27799873
2022-03-08,643.299988,669.450012,643.000000,665.000000,655.636414,26716975
2022-03-09,664.700012,674.500000,658.000000,667.450012,658.051941,33728639
2022-03-10,693.950012,701.000000,673.650024,676.599976,667.073059,35959638
2022-03-11,674.650024,684.700012,670.599976,677.900024,668.354797,20546724
2022-03-14,678.099976,698.450012,677.250000,696.150024,686.347839,24648981
2022-03-15,701.500000,708.099976,688.000000,697.349976,687.530884,27714580
2022-03-16,706.900024,711.400024,701.250000,708.000000,698.030945,14621688
2022-03-17,717.799988,725.000000,716.200012,720.099976,709.960510,18329844
2022-03-21,721.000000,722.900024,705.500000,710.750000,700.742249,12866839
2022-03-22,708.650024,721.000000,699.500000,718.200012,708.087341,11761758
2022-03-23,725.000000,726.799988,714.250000,718.299988,708.185913,7140403
2022-03-24,702.450012,712.700012,698.000000,704.200012,694.284485,17727969
2022-03-25,705.000000,706.099976,696.650024,699.250000,689.404175,15263007
2022-03-28,702.000000,713.400024,695.650024,710.349976,700.347839,13806166
2022-03-29,714.299988,716.950012,705.849976,715.299988,705.228149,11489374
2022-03-30,721.049988,731.750000,719.099976,730.900024,720.608521,20154520
2022-03-31,739.900024,739.900024,727.799988,730.299988,720.016907,16046383
2022-04-01,725.000000,738.299988,723.099976,736.250000,725.883179,12658848
2022-04-04,742.000000,749.799988,725.000000,746.599976,736.087402,17192197
2022-04-05,746.799988,755.450012,738.000000,741.799988,731.354980,12290391
2022-04-06,732.299988,744.900024,732.099976,741.599976,731.157837,13518142
2022-04-07,737.099976,757.799988,737.099976,748.549988,738.010010,15087175
2022-04-08,749.849976,756.000000,743.599976,754.299988,743.679016,15480705
2022-04-11,752.299988,765.450012,751.650024,759.599976,748.904358,13216391
2022-04-12,757.000000,768.900024,750.250000,763.849976,753.094482,14020000
2022-04-13,769.599976,772.549988,760.700012,762.250000,751.517090,16119956
2022-04-18,751.000000,762.900024,749.200012,757.799988,747.129761,17651530
2022-04-19,761.799988,777.900024,757.000000,766.299988,755.510071,31088359
2022-04-20,766.799988,770.000000,753.799988,755.549988,744.911438,15984202
2022-04-21,759.049988,764.200012,751.200012,762.349976,751.615662,8953098
2022-04-22,757.000000,758.849976,745.900024,747.650024,737.122681,14411607
2022-04-25,747.650024,762.200012,744.000000,752.200012,741.608582,35417460
2022-04-26,768.000000,768.549988,751.650024,753.750000,743.136719,18727514
2022-04-27,749.000000,750.000000,732.549988,736.700012,726.326843,21441480
2022-04-28,739.099976,751.900024,734.650024,747.150024,736.629700,18649559
2022-04-29,750.099976,759.950012,740.099976,743.299988,732.833923,19560317
2022-05-02,732.000000,743.799988,731.099976,741.000000,730.566345,10903446
2022-05-04,746.200012,747.000000,721.150024,724.250000,714.052185,12212165
2022-05-05,730.799988,743.000000,726.500000,728.799988,718.538086,9121547
2022-05-06,716.250000,723.000000,710.299988,719.250000,709.122498,12455025
2022-05-09,705.299988,720.000000,704.450012,710.349976,700.347839,13055889
2022-05-10,705.000000,720.000000,705.000000,711.299988,701.284485,12797419
2022-05-11,718.000000,719.799988,707.150024,714.200012,704.143677,13516852
2022-05-12,707.549988,710.700012,693.299988,695.799988,686.002686,16685166
2022-05-13,702.400024,702.400024,675.000000,677.349976,667.812500,15717043
2022-05-16,676.700012,690.950012,675.750000,683.000000,673.382935,9025623
2022-05-17,686.099976,712.000000,685.150024,710.000000,700.002747,12765052
2022-05-18,712.349976,717.000000,706.099976,707.349976,697.390076,11835013
2022-05-19,693.099976,698.700012,685.599976,690.299988,680.580200,16661023
2022-05-20,694.799988,711.900024,693.700012,709.549988,699.559082,11695528
2022-05-23,709.549988,725.950012,707.450012,711.049988,701.038025,17438451
2022-05-24,711.049988,717.349976,706.049988,708.150024,698.178833,13779981
2022-05-25,712.049988,720.849976,711.599976,713.349976,703.305603,10457589
2022-05-26,723.000000,733.000000,715.450012,728.500000,718.242310,14028733
2022-05-27,733.549988,741.200012,731.250000,739.799988,729.383179,8110620
2022-05-30,748.750000,751.950012,744.299988,748.500000,737.960693,7628515
2022-05-31,741.000000,756.700012,740.500000,752.849976,742.249390,20272212
2022-06-01,748.000000,755.599976,744.200012,752.650024,742.052307,10102092
2022-06-02,751.049988,751.750000,743.200012,749.750000,739.193054,10949759
2022-06-03,756.150024,757.000000,741.200012,744.299988,733.819824,8563791
