Date,Open,High,Low,Close,Adj Close,Volume
2022-09-13,560.000000,560.000000,553.750000,558.000000,538.335632,16707275
2022-09-14,550.000000,574.849976,549.250000,571.750000,551.601074,21632641
2022-09-15,572.549988,578.500000,567.900024,572.150024,551.987000,12749947
2022-09-16,569.099976,574.000000,560.299988,561.799988,542.001709,14739280
2022-09-19,560.700012,574.400024,559.549988,572.250000,552.083435,11194003
2022-09-20,577.950012,577.950012,572.849976,574.049988,553.820007,8484017
2022-09-21,575.000000,577.299988,565.400024,569.700012,549.623352,9392526
2022-09-22,566.750000,574.000000,562.000000,567.299988,547.307922,11869435
2022-09-23,564.799988,568.000000,549.500000,550.599976,531.196350,12563239
2022-09-26,545.799988,549.000000,533.000000,543.299988,524.153687,16158750
2022-09-27,544.549988,550.900024,533.200012,536.500000,517.593323,11066799
2022-09-28,532.900024,539.799988,520.349976,524.849976,506.353882,12233485
2022-09-29,529.000000,535.700012,519.549988,521.750000,503.363098,17310168
2022-09-30,524.000000,536.900024,516.150024,530.599976,511.901215,17466950
2022-10-03,527.599976,531.650024,518.500000,519.750000,501.433624,9351162
2022-10-04,533.000000,535.799988,527.799988,532.700012,513.927246,8745887
2022-10-06,534.599976,541.799988,534.599976,537.299988,518.365112,9507322
2022-10-07,535.500000,535.599976,526.549988,530.200012,511.515350,11065307
2022-10-10,525.700012,533.900024,522.200012,530.750000,512.045959,9649292
2022-10-11,530.750000,533.700012,525.500000,527.400024,508.814056,10825440
2022-10-12,530.000000,535.000000,526.000000,533.799988,514.988464,8522604
2022-10-13,533.000000,533.799988,520.200012,521.450012,503.073669,12972765
2022-10-14,530.200012,534.849976,526.000000,527.200012,508.621094,8545479
2022-10-17,526.400024,544.700012,524.200012,543.650024,524.491333,13485349
2022-10-18,547.099976,563.500000,546.750000,562.450012,542.628784,20440781
2022-10-19,563.000000,563.450012,551.549988,553.400024,533.897766,9540583
2022-10-20,552.000000,556.799988,545.299988,555.400024,535.827271,11225588
2022-10-21,557.250000,565.799988,557.250000,560.849976,541.085205,11767639
2022-10-24,567.000000,572.500000,565.900024,570.500000,550.395142,3692065
2022-10-25,572.500000,586.200012,568.000000,578.549988,558.161438,19899324
2022-10-27,583.950012,585.000000,577.599976,579.650024,559.222656,13613533
2022-10-28,579.950012,582.650024,567.000000,570.750000,550.636292,10043644
2022-10-31,574.950012,577.450012,568.400024,573.799988,553.578796,9894639
2022-11-01,576.349976,585.750000,574.599976,576.900024,556.569641,12069579
2022-11-02,575.900024,578.950012,569.900024,573.849976,553.627075,10241440
2022-11-03,569.000000,587.950012,568.000000,584.900024,564.287720,17557998
2022-11-04,586.000000,596.950012,580.400024,593.950012,573.018738,25759031
2022-11-07,613.000000,622.700012,607.700012,614.150024,592.506897,44265903
2022-11-09,621.000000,621.000000,610.549988,615.549988,593.857483,18939854
2022-11-10,613.099976,615.099976,602.200012,605.750000,584.402893,11618405
2022-11-11,617.250000,619.549988,598.500000,601.299988,580.109680,15525267
2022-11-14,603.950012,603.950012,591.650024,592.549988,571.668091,12957268
2022-11-15,594.299988,602.099976,592.650024,600.849976,579.675537,10286417
2022-11-16,599.950012,603.500000,596.000000,599.750000,578.614319,11555749
2022-11-17,599.099976,602.750000,596.150024,599.049988,577.938965,8167131
2022-11-18,601.000000,605.750000,597.150024,602.700012,581.460388,12933675
2022-11-21,602.099976,602.099976,595.349976,598.099976,577.022461,7412419
2022-11-22,598.150024,600.700012,596.150024,599.099976,577.987244,8048595
2022-11-23,601.549988,609.599976,601.000000,607.650024,586.235962,12435924
2022-11-24,609.750000,611.299988,605.799988,609.349976,587.876038,8960032
2022-11-25,610.549988,613.700012,606.250000,607.400024,585.994812,9994513
2022-11-28,605.599976,610.900024,602.349976,608.599976,587.152405,7934274
2022-11-29,607.099976,611.799988,607.099976,608.549988,587.104187,6942919
2022-11-30,608.500000,611.400024,598.400024,602.450012,581.219177,15606230
2022-12-01,607.849976,609.799988,601.549988,608.099976,586.670105,14209313
2022-12-02,607.500000,609.599976,604.250000,607.549988,586.139404,7533838
2022-12-05,608.500000,618.000000,607.549988,617.299988,595.545898,11585602
2022-12-06,614.750000,619.799988,607.799988,608.950012,587.490112,12996244
2022-12-07,610.849976,612.900024,604.500000,607.049988,585.657043,7613892
2022-12-08,609.750000,613.799988,607.150024,611.650024,590.094971,10020015
2022-12-09,614.400024,618.000000,609.099976,616.500000,594.774048,11202267
2022-12-12,614.799988,618.700012,611.000000,613.049988,591.445618,9285187
2022-12-13,613.500000,617.400024,612.500000,616.750000,595.015259,7455415
2022-12-14,618.500000,626.750000,617.500000,625.500000,603.456909,14010673
2022-12-15,625.549988,629.549988,614.299988,615.950012,594.243408,10622271
2022-12-16,612.000000,615.599976,602.099976,603.349976,582.087463,9435071
2022-12-19,604.000000,609.500000,603.000000,604.450012,583.148743,8322012
2022-12-20,603.000000,606.500000,599.549988,604.450012,583.148743,6753785
2022-12-21,605.900024,609.150024,589.599976,593.400024,572.488159,9217253
2022-12-22,597.000000,599.000000,587.549988,593.400024,572.488159,8740149
2022-12-23,590.000000,590.700012,571.500000,574.000000,553.771790,13047046
2022-12-26,574.000000,601.700012,570.700012,597.099976,576.057678,13201587
2022-12-27,600.400024,603.099976,593.299988,601.900024,580.688599,9638618
2022-12-28,600.900024,607.000000,598.549988,601.049988,579.868530,7988631
2022-12-29,600.000000,618.000000,597.150024,611.799988,590.239685,20130392
2022-12-30,615.250000,620.549988,611.349976,613.700012,592.072693,13052895
2023-01-02,614.950012,619.200012,611.200012,612.200012,590.625610,6726084
2023-01-03,614.500000,616.599976,610.000000,612.400024,590.818604,6818062
2023-01-04,611.849976,614.950012,604.000000,605.200012,583.872253,7011191
2023-01-05,607.000000,611.599976,601.950012,605.099976,583.775757,8241475
2023-01-06,607.400024,607.450012,597.000000,600.650024,579.482666,7972036
2023-01-09,605.000000,609.000000,600.099976,607.700012,586.284180,8878905
2023-01-10,608.450012,609.000000,590.599976,595.150024,574.176453,10622660
2023-01-11,596.450012,599.500000,592.250000,596.700012,575.671814,7419630
2023-01-12,597.900024,597.900024,590.099976,594.900024,573.935303,8183715
2023-01-13,597.900024,602.900024,593.650024,600.099976,578.951965,7877610
2023-01-16,603.000000,606.099976,600.599976,603.000000,581.749817,5483191
2023-01-17,603.000000,606.000000,586.049988,592.950012,572.053955,13461999
2023-01-18,595.900024,597.150024,587.599976,591.450012,570.606873,11538075
2023-01-19,591.000000,591.750000,587.549988,589.849976,569.063171,7475688
2023-01-20,593.799988,596.599976,590.799988,592.200012,571.330383,6750607
2023-01-23,598.500000,601.750000,592.950012,600.450012,579.289673,6604469
2023-01-24,603.500000,604.599976,593.049988,594.349976,573.404602,7609623
2023-01-25,595.849976,595.849976,567.400024,568.700012,548.658569,25686294
2023-01-27,568.000000,568.549988,532.250000,539.950012,520.921753,40163464
2023-01-30,536.000000,554.349976,525.200012,538.200012,519.233398,40797825
2023-01-31,545.000000,557.000000,537.849976,553.500000,533.994263,21911943
2023-02-01,561.400024,565.000000,499.350006,527.349976,508.765747,38218810
2023-02-02,520.200012,532.650024,502.500000,528.099976,509.489288,39287056
2023-02-03,536.000000,545.950012,519.150024,544.200012,525.021973,32317232
2023-02-06,558.799988,558.799988,536.549988,545.400024,526.179749,25338586
2023-02-07,548.000000,551.400024,541.049988,547.099976,527.819702,16195947
2023-02-08,550.000000,554.500000,545.500000,549.750000,530.376343,15502847
2023-02-09,552.000000,552.000000,542.799988,550.799988,531.389343,15061047
2023-02-10,546.500000,557.250000,546.500000,553.049988,533.560059,13824475
2023-02-13,554.000000,556.900024,533.299988,537.500000,518.558044,18488732
2023-02-14,539.950012,544.599976,530.750000,540.849976,521.789978,18559909
2023-02-15,540.000000,544.650024,536.799988,542.250000,523.140686,12796579
2023-02-16,546.849976,546.849976,538.500000,540.099976,521.066467,12767016
2023-02-17,538.500000,539.650024,527.750000,531.000000,512.287170,14192008
2023-02-20,532.000000,533.950012,522.150024,525.150024,506.643341,12570032
2023-02-21,527.099976,528.950012,522.400024,523.450012,505.003235,10223218
2023-02-22,520.750000,521.900024,512.500000,516.349976,498.153381,14763050
2023-02-23,516.950012,524.000000,511.350006,521.000000,502.639557,15535085
2023-02-24,524.200012,527.500000,517.599976,521.049988,502.687744,12253035
2023-02-27,521.099976,529.799988,519.000000,527.700012,509.103485,11048799
2023-02-28,527.250000,528.450012,521.049988,522.799988,504.376129,15768010
2023-03-01,523.250000,537.400024,523.099976,536.700012,517.786255,13510198
2023-03-02,535.950012,539.900024,532.500000,533.750000,514.940247,10376913
2023-03-03,542.000000,564.299988,541.750000,561.200012,541.422852,27656538
2023-03-06,564.900024,567.900024,559.000000,561.700012,541.905273,16162268
2023-03-08,560.000000,565.500000,556.450012,564.799988,544.895996,12637578
2023-03-09,564.750000,565.750000,558.000000,558.900024,539.203979,8993423
2023-03-10,553.099976,554.950012,545.000000,547.349976,528.060974,11522371
2023-03-13,547.000000,553.150024,528.450012,530.000000,511.322388,14373729
2023-03-14,527.650024,532.799988,520.000000,525.400024,506.884521,14750800
2023-03-15,529.799988,532.000000,515.549988,517.549988,499.311127,11282329
2023-03-16,518.400024,529.349976,514.299988,524.500000,506.016205,20040008
2023-03-17,528.650024,531.599976,520.099976,529.799988,511.129425,18787379
2023-03-20,526.599976,526.599976,515.000000,519.200012,500.902985,14275315
2023-03-21,522.000000,523.450012,516.450012,521.849976,503.459564,29485180
2023-03-22,522.200012,527.000000,520.099976,521.549988,503.170135,11619538
2023-03-23,519.400024,521.000000,511.500000,512.750000,494.680298,22097792
2023-03-24,514.500000,514.950012,503.450012,505.350006,487.541077,14416984
2023-03-27,507.000000,514.150024,501.549988,510.149994,492.171906,15674218
2023-03-28,511.450012,511.750000,503.850006,508.100006,490.194153,15833599
2023-03-29,509.000000,518.000000,506.299988,516.500000,498.298126,24203789
2023-03-31,520.650024,524.900024,519.349976,523.750000,505.292633,17356345
2023-04-03,524.750000,528.500000,522.099976,526.750000,508.186890,14210949
2023-04-05,527.000000,527.599976,519.049988,523.000000,504.569092,13574801
2023-04-06,524.000000,533.700012,521.650024,527.650024,509.055206,25125879
2023-04-10,529.250000,530.400024,524.400024,526.299988,507.752777,17335453
2023-04-11,530.849976,535.700012,527.150024,532.099976,513.348389,26414406
2023-04-12,533.200012,534.000000,526.000000,528.200012,509.585815,21292441
2023-04-13,529.299988,534.250000,527.150024,532.950012,514.168457,28597560
2023-04-17,528.000000,545.000000,528.000000,544.000000,524.829041,32476990
2023-04-18,545.349976,548.500000,540.500000,545.849976,526.613770,22283456
2023-04-19,544.000000,547.500000,538.250000,540.299988,521.259399,21156372
2023-04-20,541.200012,545.450012,536.650024,544.799988,525.600830,25588577
2023-04-21,545.000000,546.400024,539.700012,543.150024,524.009033,22599418
2023-04-24,543.799988,555.549988,543.500000,554.599976,535.055481,23335611
2023-04-25,555.000000,567.900024,555.000000,561.799988,542.001709,38142390
2023-04-26,562.000000,567.000000,556.450012,566.349976,546.391357,23143882
2023-04-27,565.000000,567.400024,561.099976,564.750000,544.847778,17845169
2023-04-28,567.799988,580.450012,565.500000,578.299988,557.920227,16183423
2023-05-02,580.000000,580.849976,573.150024,575.299988,555.025940,13667511
2023-05-03,570.650024,575.000000,569.000000,570.500000,550.395142,9699527
2023-05-04,570.200012,580.799988,568.500000,580.000000,559.560364,12533761
2023-05-05,580.200012,588.250000,575.049988,576.500000,556.183716,18163461
2023-05-08,577.650024,587.599976,577.349976,583.599976,563.033447,12990869
2023-05-09,585.000000,586.450012,572.099976,573.500000,553.289368,18959065
2023-05-10,575.000000,575.000000,563.250000,572.200012,552.035278,18561315
2023-05-11,572.200012,580.000000,572.000000,573.450012,553.241211,16016715
2023-05-12,574.700012,580.750000,571.549988,578.150024,557.775574,11319335
2023-05-15,578.750000,584.000000,574.650024,581.900024,561.393372,11410243
2023-05-16,584.000000,590.400024,582.000000,586.299988,565.638306,22178229
2023-05-17,586.000000,590.500000,579.500000,586.299988,565.638306,23739774
2023-05-18,590.299988,593.900024,571.400024,574.200012,553.964722,45656620
2023-05-19,579.000000,586.250000,569.900024,575.150024,554.881287,42293962
2023-05-22,577.500000,580.299988,573.450012,577.150024,556.810791,21484049
2023-05-23,578.900024,583.700012,576.799988,581.599976,561.103943,16120548
2023-05-24,579.799988,585.250000,578.250000,582.700012,562.165161,17616658
2023-05-25,582.000000,582.900024,577.000000,581.250000,560.766296,16479436
2023-05-26,581.250000,587.750000,580.549988,586.000000,565.348938,9788076
2023-05-29,590.000000,596.400024,588.049988,595.000000,574.031738,18432231
2023-05-30,595.000000,595.500000,591.500000,592.799988,571.909241,15031640
2023-05-31,583.799988,584.799988,577.500000,579.849976,570.286438,28797643
2023-06-01,581.799988,586.400024,581.000000,582.750000,573.138672,17820226
2023-06-02,584.700012,588.900024,583.000000,587.200012,577.515259,11323908
2023-06-05,588.500000,589.799988,586.000000,587.200012,577.515259,12920507
2023-06-06,588.000000,588.900024,583.000000,585.349976,575.695740,11199940
2023-06-07,588.000000,590.599976,586.000000,589.200012,579.482300,11113781
2023-06-08,589.950012,593.950012,586.349976,588.500000,578.793823,15971917
2023-06-09,588.000000,589.099976,576.750000,578.700012,569.155457,18870272
2023-06-12,580.000000,581.500000,577.700012,578.650024,569.106323,8786066
2023-06-13,579.450012,581.400024,574.250000,576.400024,566.893433,12612098
2023-06-14,577.000000,578.549988,575.250000,576.549988,567.040894,8948696
